experiment,run_id,provider,model,thinking_mode,results_relpath,provenance_relpath,summary_relpath,prompt_template,prompt_style,parse_family,results_rows,provenance_rows,joined_rows,results_only_rows,provenance_only_rows,provenance_error_rows,provenance_full_text_empty_rows
cnf2_con_hornonly,validation_20251020_2235,anthropic,claude-haiku-4-5-20251001,think-low,cnf2_con_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,cnf2_con_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-low/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,272,272,272,0,0,95,95
cnf2_con_hornonly,validation_20251020_2235,anthropic,claude-haiku-4-5-20251001,think-med,cnf2_con_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-med/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-med/results.provenance.jsonl,cnf2_con_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-med/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,272,272,272,0,0,95,95
cnf2_con_hornonly,validation_20251020_2235,anthropic,claude-sonnet-4-5-20250929,think-high,cnf2_con_hornonly/validation_20251020_2235/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,cnf2_con_hornonly/validation_20251020_2235/anthropic/claude-sonnet-4-5-20250929/think-high/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,272,272,272,0,0,95,95
cnf2_con_hornonly,validation_20251020_2235,google,gemini-2.5-flash,think-med,cnf2_con_hornonly/validation_20251020_2235/google/gemini-2.5-flash/think-med/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/google/gemini-2.5-flash/think-med/results.provenance.jsonl,cnf2_con_hornonly/validation_20251020_2235/google/gemini-2.5-flash/think-med/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,272,272,272,0,0,0,0
cnf2_con_hornonly,validation_20251020_2235,google,gemini-2.5-flash-lite,nothink,cnf2_con_hornonly/validation_20251020_2235/google/gemini-2.5-flash-lite/nothink/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,cnf2_con_hornonly/validation_20251020_2235/google/gemini-2.5-flash-lite/nothink/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,272,272,272,0,0,0,0
cnf2_con_hornonly,validation_20251020_2235,google,gemini-2.5-flash-lite,think-low,cnf2_con_hornonly/validation_20251020_2235/google/gemini-2.5-flash-lite/think-low/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,cnf2_con_hornonly/validation_20251020_2235/google/gemini-2.5-flash-lite/think-low/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,272,272,272,0,0,0,0
cnf2_con_hornonly,validation_20251020_2235,google,gemini-2.5-pro,think-high,cnf2_con_hornonly/validation_20251020_2235/google/gemini-2.5-pro/think-high/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/google/gemini-2.5-pro/think-high/results.provenance.jsonl,cnf2_con_hornonly/validation_20251020_2235/google/gemini-2.5-pro/think-high/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,272,272,272,0,0,65,65
cnf2_con_hornonly,validation_20251020_2235,openai,gpt-5-2025-08-07,think-high,cnf2_con_hornonly/validation_20251020_2235/openai/gpt-5-2025-08-07/think-high/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/openai/gpt-5-2025-08-07/think-high/results.provenance.jsonl,cnf2_con_hornonly/validation_20251020_2235/openai/gpt-5-2025-08-07/think-high/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,272,272,272,0,0,92,92
cnf2_con_hornonly,validation_20251020_2235,openai,gpt-5-2025-08-07,think-medium,cnf2_con_hornonly/validation_20251020_2235/openai/gpt-5-2025-08-07/think-medium/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,cnf2_con_hornonly/validation_20251020_2235/openai/gpt-5-2025-08-07/think-medium/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,272,272,272,0,0,88,88
cnf2_con_hornonly,validation_20251020_2235,openai,gpt-5-mini-2025-08-07,think-low,cnf2_con_hornonly/validation_20251020_2235/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,cnf2_con_hornonly/validation_20251020_2235/openai/gpt-5-mini-2025-08-07/think-low/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,272,272,272,0,0,87,87
cnf2_con_hornonly,validation_20251020_2235,openai,gpt-5-nano-2025-08-07,nothink,cnf2_con_hornonly/validation_20251020_2235/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,cnf2_con_hornonly/validation_20251020_2235/openai/gpt-5-nano-2025-08-07/nothink/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,272,272,272,0,0,87,87
cnf2_con_mixed,config_test,anthropic,claude-haiku-4-5-20251001,nothink,cnf2_con_mixed/config_test/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,cnf2_con_mixed/config_test/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,cnf2_con_mixed/config_test/anthropic/claude-haiku-4-5-20251001/nothink/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,config_test,anthropic,claude-haiku-4-5-20251001,think-low,cnf2_con_mixed/config_test/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,cnf2_con_mixed/config_test/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,cnf2_con_mixed/config_test/anthropic/claude-haiku-4-5-20251001/think-low/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,config_test,anthropic,claude-opus-4-1-20250805,think-med,cnf2_con_mixed/config_test/anthropic/claude-opus-4-1-20250805/think-med/results.jsonl,cnf2_con_mixed/config_test/anthropic/claude-opus-4-1-20250805/think-med/results.provenance.jsonl,cnf2_con_mixed/config_test/anthropic/claude-opus-4-1-20250805/think-med/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,config_test,anthropic,claude-sonnet-4-5-20250929,think-high,cnf2_con_mixed/config_test/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,cnf2_con_mixed/config_test/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,cnf2_con_mixed/config_test/anthropic/claude-sonnet-4-5-20250929/think-high/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,config_test,google,gemini-2.5-flash,think-med,cnf2_con_mixed/config_test/google/gemini-2.5-flash/think-med/results.jsonl,cnf2_con_mixed/config_test/google/gemini-2.5-flash/think-med/results.provenance.jsonl,cnf2_con_mixed/config_test/google/gemini-2.5-flash/think-med/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,config_test,google,gemini-2.5-flash-lite,nothink,cnf2_con_mixed/config_test/google/gemini-2.5-flash-lite/nothink/results.jsonl,cnf2_con_mixed/config_test/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,cnf2_con_mixed/config_test/google/gemini-2.5-flash-lite/nothink/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,config_test,google,gemini-2.5-flash-lite,think-low,cnf2_con_mixed/config_test/google/gemini-2.5-flash-lite/think-low/results.jsonl,cnf2_con_mixed/config_test/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,cnf2_con_mixed/config_test/google/gemini-2.5-flash-lite/think-low/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,config_test,google,gemini-2.5-pro,think-high,cnf2_con_mixed/config_test/google/gemini-2.5-pro/think-high/results.jsonl,cnf2_con_mixed/config_test/google/gemini-2.5-pro/think-high/results.provenance.jsonl,cnf2_con_mixed/config_test/google/gemini-2.5-pro/think-high/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,config_test,openai,gpt-5-2025-08-07,think-medium,cnf2_con_mixed/config_test/openai/gpt-5-2025-08-07/think-medium/results.jsonl,cnf2_con_mixed/config_test/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,cnf2_con_mixed/config_test/openai/gpt-5-2025-08-07/think-medium/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,config_test,openai,gpt-5-mini-2025-08-07,think-low,cnf2_con_mixed/config_test/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,cnf2_con_mixed/config_test/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,cnf2_con_mixed/config_test/openai/gpt-5-mini-2025-08-07/think-low/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,config_test,openai,gpt-5-nano-2025-08-07,nothink,cnf2_con_mixed/config_test/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,cnf2_con_mixed/config_test/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,cnf2_con_mixed/config_test/openai/gpt-5-nano-2025-08-07/nothink/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,config_test,openai,gpt-5-pro-2025-10-06,think-high,cnf2_con_mixed/config_test/openai/gpt-5-pro-2025-10-06/think-high/results.jsonl,cnf2_con_mixed/config_test/openai/gpt-5-pro-2025-10-06/think-high/results.provenance.jsonl,cnf2_con_mixed/config_test/openai/gpt-5-pro-2025-10-06/think-high/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,final_validation_test,anthropic,claude-haiku-4-5-20251001,nothink,cnf2_con_mixed/final_validation_test/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,cnf2_con_mixed/final_validation_test/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,cnf2_con_mixed/final_validation_test/anthropic/claude-haiku-4-5-20251001/nothink/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,final_validation_test,anthropic,claude-haiku-4-5-20251001,think-low,cnf2_con_mixed/final_validation_test/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,cnf2_con_mixed/final_validation_test/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,cnf2_con_mixed/final_validation_test/anthropic/claude-haiku-4-5-20251001/think-low/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,final_validation_test,anthropic,claude-opus-4-1-20250805,think-med,cnf2_con_mixed/final_validation_test/anthropic/claude-opus-4-1-20250805/think-med/results.jsonl,cnf2_con_mixed/final_validation_test/anthropic/claude-opus-4-1-20250805/think-med/results.provenance.jsonl,cnf2_con_mixed/final_validation_test/anthropic/claude-opus-4-1-20250805/think-med/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,final_validation_test,anthropic,claude-sonnet-4-5-20250929,think-high,cnf2_con_mixed/final_validation_test/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,cnf2_con_mixed/final_validation_test/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,cnf2_con_mixed/final_validation_test/anthropic/claude-sonnet-4-5-20250929/think-high/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,final_validation_test,google,gemini-2.5-flash,think-med,cnf2_con_mixed/final_validation_test/google/gemini-2.5-flash/think-med/results.jsonl,cnf2_con_mixed/final_validation_test/google/gemini-2.5-flash/think-med/results.provenance.jsonl,cnf2_con_mixed/final_validation_test/google/gemini-2.5-flash/think-med/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,final_validation_test,google,gemini-2.5-flash-lite,nothink,cnf2_con_mixed/final_validation_test/google/gemini-2.5-flash-lite/nothink/results.jsonl,cnf2_con_mixed/final_validation_test/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,cnf2_con_mixed/final_validation_test/google/gemini-2.5-flash-lite/nothink/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,final_validation_test,google,gemini-2.5-flash-lite,think-low,cnf2_con_mixed/final_validation_test/google/gemini-2.5-flash-lite/think-low/results.jsonl,cnf2_con_mixed/final_validation_test/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,cnf2_con_mixed/final_validation_test/google/gemini-2.5-flash-lite/think-low/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,final_validation_test,google,gemini-2.5-pro,think-high,cnf2_con_mixed/final_validation_test/google/gemini-2.5-pro/think-high/results.jsonl,cnf2_con_mixed/final_validation_test/google/gemini-2.5-pro/think-high/results.provenance.jsonl,cnf2_con_mixed/final_validation_test/google/gemini-2.5-pro/think-high/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,final_validation_test,openai,gpt-5-2025-08-07,think-medium,cnf2_con_mixed/final_validation_test/openai/gpt-5-2025-08-07/think-medium/results.jsonl,cnf2_con_mixed/final_validation_test/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,cnf2_con_mixed/final_validation_test/openai/gpt-5-2025-08-07/think-medium/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,final_validation_test,openai,gpt-5-mini-2025-08-07,think-low,cnf2_con_mixed/final_validation_test/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,cnf2_con_mixed/final_validation_test/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,cnf2_con_mixed/final_validation_test/openai/gpt-5-mini-2025-08-07/think-low/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,final_validation_test,openai,gpt-5-nano-2025-08-07,nothink,cnf2_con_mixed/final_validation_test/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,cnf2_con_mixed/final_validation_test/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,cnf2_con_mixed/final_validation_test/openai/gpt-5-nano-2025-08-07/nothink/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,final_validation_test,openai,gpt-5-pro-2025-10-06,think-high,cnf2_con_mixed/final_validation_test/openai/gpt-5-pro-2025-10-06/think-high/results.jsonl,cnf2_con_mixed/final_validation_test/openai/gpt-5-pro-2025-10-06/think-high/results.provenance.jsonl,cnf2_con_mixed/final_validation_test/openai/gpt-5-pro-2025-10-06/think-high/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,3,3,3,0,0,0,0
cnf2_con_mixed,smoke_20251020_2037,anthropic,claude-haiku-4-5-20251001,nothink,cnf2_con_mixed/smoke_20251020_2037/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,cnf2_con_mixed/smoke_20251020_2037/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,cnf2_con_mixed/smoke_20251020_2037/anthropic/claude-haiku-4-5-20251001/nothink/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,8,8,8,0,0,0,0
cnf2_con_mixed,smoke_20251020_2037,anthropic,claude-haiku-4-5-20251001,think-low,cnf2_con_mixed/smoke_20251020_2037/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,cnf2_con_mixed/smoke_20251020_2037/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,cnf2_con_mixed/smoke_20251020_2037/anthropic/claude-haiku-4-5-20251001/think-low/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,8,8,8,0,0,0,0
cnf2_con_mixed,smoke_20251020_2037,anthropic,claude-opus-4-1-20250805,think-med,cnf2_con_mixed/smoke_20251020_2037/anthropic/claude-opus-4-1-20250805/think-med/results.jsonl,cnf2_con_mixed/smoke_20251020_2037/anthropic/claude-opus-4-1-20250805/think-med/results.provenance.jsonl,cnf2_con_mixed/smoke_20251020_2037/anthropic/claude-opus-4-1-20250805/think-med/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,8,8,8,0,0,0,0
cnf2_con_mixed,smoke_20251020_2037,anthropic,claude-sonnet-4-5-20250929,think-high,cnf2_con_mixed/smoke_20251020_2037/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,cnf2_con_mixed/smoke_20251020_2037/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,cnf2_con_mixed/smoke_20251020_2037/anthropic/claude-sonnet-4-5-20250929/think-high/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,8,8,8,0,0,0,0
cnf2_con_mixed,smoke_20251020_2037,google,gemini-2.5-flash,think-med,cnf2_con_mixed/smoke_20251020_2037/google/gemini-2.5-flash/think-med/results.jsonl,cnf2_con_mixed/smoke_20251020_2037/google/gemini-2.5-flash/think-med/results.provenance.jsonl,cnf2_con_mixed/smoke_20251020_2037/google/gemini-2.5-flash/think-med/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,8,8,8,0,0,0,0
cnf2_con_mixed,smoke_20251020_2037,google,gemini-2.5-flash-lite,nothink,cnf2_con_mixed/smoke_20251020_2037/google/gemini-2.5-flash-lite/nothink/results.jsonl,cnf2_con_mixed/smoke_20251020_2037/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,cnf2_con_mixed/smoke_20251020_2037/google/gemini-2.5-flash-lite/nothink/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,8,8,8,0,0,0,0
cnf2_con_mixed,smoke_20251020_2037,google,gemini-2.5-flash-lite,think-low,cnf2_con_mixed/smoke_20251020_2037/google/gemini-2.5-flash-lite/think-low/results.jsonl,cnf2_con_mixed/smoke_20251020_2037/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,cnf2_con_mixed/smoke_20251020_2037/google/gemini-2.5-flash-lite/think-low/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,8,8,8,0,0,0,0
cnf2_con_mixed,smoke_20251020_2037,google,gemini-2.5-pro,think-high,cnf2_con_mixed/smoke_20251020_2037/google/gemini-2.5-pro/think-high/results.jsonl,cnf2_con_mixed/smoke_20251020_2037/google/gemini-2.5-pro/think-high/results.provenance.jsonl,cnf2_con_mixed/smoke_20251020_2037/google/gemini-2.5-pro/think-high/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,8,8,8,0,0,0,0
cnf2_con_mixed,smoke_20251020_2037,openai,gpt-5-2025-08-07,think-medium,cnf2_con_mixed/smoke_20251020_2037/openai/gpt-5-2025-08-07/think-medium/results.jsonl,cnf2_con_mixed/smoke_20251020_2037/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,cnf2_con_mixed/smoke_20251020_2037/openai/gpt-5-2025-08-07/think-medium/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,8,8,8,0,0,0,0
cnf2_con_mixed,smoke_20251020_2037,openai,gpt-5-mini-2025-08-07,think-low,cnf2_con_mixed/smoke_20251020_2037/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,cnf2_con_mixed/smoke_20251020_2037/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,cnf2_con_mixed/smoke_20251020_2037/openai/gpt-5-mini-2025-08-07/think-low/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,8,8,8,0,0,0,0
cnf2_con_mixed,smoke_20251020_2037,openai,gpt-5-nano-2025-08-07,nothink,cnf2_con_mixed/smoke_20251020_2037/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,cnf2_con_mixed/smoke_20251020_2037/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,cnf2_con_mixed/smoke_20251020_2037/openai/gpt-5-nano-2025-08-07/nothink/results.summary.json,prompts/_template_unified.j2,cnf_v2,contradiction,8,8,8,0,0,0,0
