experiment,run_id,provider,model,thinking_mode,results_relpath,provenance_relpath,total,expected_total,missing_rows_vs_group,unclear,present_maxvars,missing_maxvars_vs_group,present_maxlen,missing_maxlen_vs_group,present_horn,missing_horn_vs_group,provenance_error_rows,provenance_full_text_empty_rows,config_path_guess
cnf2_con_hornonly,smoke_20251020_2037,anthropic,claude-haiku-4-5-20251001,think-low,cnf2_con_hornonly/smoke_20251020_2037/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,cnf2_con_hornonly/smoke_20251020_2037/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,8,8,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2037,anthropic,claude-opus-4-1-20250805,think-med,cnf2_con_hornonly/smoke_20251020_2037/anthropic/claude-opus-4-1-20250805/think-med/results.jsonl,cnf2_con_hornonly/smoke_20251020_2037/anthropic/claude-opus-4-1-20250805/think-med/results.provenance.jsonl,8,8,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2037,anthropic,claude-sonnet-4-5-20250929,think-high,cnf2_con_hornonly/smoke_20251020_2037/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,cnf2_con_hornonly/smoke_20251020_2037/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,8,8,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2037,google,gemini-2.5-flash-lite,nothink,cnf2_con_hornonly/smoke_20251020_2037/google/gemini-2.5-flash-lite/nothink/results.jsonl,cnf2_con_hornonly/smoke_20251020_2037/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,8,8,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2037,google,gemini-2.5-flash-lite,think-low,cnf2_con_hornonly/smoke_20251020_2037/google/gemini-2.5-flash-lite/think-low/results.jsonl,cnf2_con_hornonly/smoke_20251020_2037/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,8,8,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2037,google,gemini-2.5-flash,think-med,cnf2_con_hornonly/smoke_20251020_2037/google/gemini-2.5-flash/think-med/results.jsonl,cnf2_con_hornonly/smoke_20251020_2037/google/gemini-2.5-flash/think-med/results.provenance.jsonl,8,8,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2037,google,gemini-2.5-pro,think-high,cnf2_con_hornonly/smoke_20251020_2037/google/gemini-2.5-pro/think-high/results.jsonl,cnf2_con_hornonly/smoke_20251020_2037/google/gemini-2.5-pro/think-high/results.provenance.jsonl,8,8,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2037,openai,gpt-5-2025-08-07,think-medium,cnf2_con_hornonly/smoke_20251020_2037/openai/gpt-5-2025-08-07/think-medium/results.jsonl,cnf2_con_hornonly/smoke_20251020_2037/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,8,8,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2037,openai,gpt-5-mini-2025-08-07,think-low,cnf2_con_hornonly/smoke_20251020_2037/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,cnf2_con_hornonly/smoke_20251020_2037/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,8,8,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2037,openai,gpt-5-nano-2025-08-07,nothink,cnf2_con_hornonly/smoke_20251020_2037/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,cnf2_con_hornonly/smoke_20251020_2037/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,8,8,0,6,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2037,openai,gpt-5-pro-2025-10-06,think-high,cnf2_con_hornonly/smoke_20251020_2037/openai/gpt-5-pro-2025-10-06/think-high/results.jsonl,cnf2_con_hornonly/smoke_20251020_2037/openai/gpt-5-pro-2025-10-06/think-high/results.provenance.jsonl,8,8,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2224,anthropic,claude-haiku-4-5-20251001,nothink,cnf2_con_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,cnf2_con_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2224,anthropic,claude-haiku-4-5-20251001,think-low,cnf2_con_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,cnf2_con_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2224,anthropic,claude-haiku-4-5-20251001,think-med,cnf2_con_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/think-med/results.jsonl,cnf2_con_hornonly/smoke_20251020_2224/anthropic/claude-haiku-4-5-20251001/think-med/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2224,anthropic,claude-sonnet-4-5-20250929,think-high,cnf2_con_hornonly/smoke_20251020_2224/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,cnf2_con_hornonly/smoke_20251020_2224/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2224,google,gemini-2.5-flash-lite,nothink,cnf2_con_hornonly/smoke_20251020_2224/google/gemini-2.5-flash-lite/nothink/results.jsonl,cnf2_con_hornonly/smoke_20251020_2224/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2224,google,gemini-2.5-flash-lite,think-low,cnf2_con_hornonly/smoke_20251020_2224/google/gemini-2.5-flash-lite/think-low/results.jsonl,cnf2_con_hornonly/smoke_20251020_2224/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2224,google,gemini-2.5-flash,think-med,cnf2_con_hornonly/smoke_20251020_2224/google/gemini-2.5-flash/think-med/results.jsonl,cnf2_con_hornonly/smoke_20251020_2224/google/gemini-2.5-flash/think-med/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2224,google,gemini-2.5-pro,think-high,cnf2_con_hornonly/smoke_20251020_2224/google/gemini-2.5-pro/think-high/results.jsonl,cnf2_con_hornonly/smoke_20251020_2224/google/gemini-2.5-pro/think-high/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2224,openai,gpt-5-2025-08-07,think-high,cnf2_con_hornonly/smoke_20251020_2224/openai/gpt-5-2025-08-07/think-high/results.jsonl,cnf2_con_hornonly/smoke_20251020_2224/openai/gpt-5-2025-08-07/think-high/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2224,openai,gpt-5-2025-08-07,think-medium,cnf2_con_hornonly/smoke_20251020_2224/openai/gpt-5-2025-08-07/think-medium/results.jsonl,cnf2_con_hornonly/smoke_20251020_2224/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2224,openai,gpt-5-mini-2025-08-07,think-low,cnf2_con_hornonly/smoke_20251020_2224/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,cnf2_con_hornonly/smoke_20251020_2224/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,smoke_20251020_2224,openai,gpt-5-nano-2025-08-07,nothink,cnf2_con_hornonly/smoke_20251020_2224/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,cnf2_con_hornonly/smoke_20251020_2224/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,5,5,0,5,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,validation_20251020_2235,anthropic,claude-haiku-4-5-20251001,nothink,cnf2_con_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,272,272,0,95,4-20,,2-5,,1,,95,95,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,validation_20251020_2235,anthropic,claude-haiku-4-5-20251001,think-low,cnf2_con_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,272,272,0,95,4-20,,2-5,,1,,95,95,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,validation_20251020_2235,anthropic,claude-haiku-4-5-20251001,think-med,cnf2_con_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-med/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-med/results.provenance.jsonl,272,272,0,95,4-20,,2-5,,1,,95,95,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,validation_20251020_2235,anthropic,claude-sonnet-4-5-20250929,think-high,cnf2_con_hornonly/validation_20251020_2235/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,272,272,0,95,4-20,,2-5,,1,,95,95,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,validation_20251020_2235,google,gemini-2.5-flash-lite,nothink,cnf2_con_hornonly/validation_20251020_2235/google/gemini-2.5-flash-lite/nothink/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,272,272,0,45,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,validation_20251020_2235,google,gemini-2.5-flash-lite,think-low,cnf2_con_hornonly/validation_20251020_2235/google/gemini-2.5-flash-lite/think-low/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,272,272,0,78,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,validation_20251020_2235,google,gemini-2.5-flash,think-med,cnf2_con_hornonly/validation_20251020_2235/google/gemini-2.5-flash/think-med/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/google/gemini-2.5-flash/think-med/results.provenance.jsonl,272,272,0,33,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,validation_20251020_2235,google,gemini-2.5-pro,think-high,cnf2_con_hornonly/validation_20251020_2235/google/gemini-2.5-pro/think-high/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/google/gemini-2.5-pro/think-high/results.provenance.jsonl,272,272,0,65,4-20,,2-5,,1,,65,65,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,validation_20251020_2235,openai,gpt-5-2025-08-07,think-high,cnf2_con_hornonly/validation_20251020_2235/openai/gpt-5-2025-08-07/think-high/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/openai/gpt-5-2025-08-07/think-high/results.provenance.jsonl,272,272,0,92,4-20,,2-5,,1,,92,92,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,validation_20251020_2235,openai,gpt-5-2025-08-07,think-medium,cnf2_con_hornonly/validation_20251020_2235/openai/gpt-5-2025-08-07/think-medium/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,272,272,0,88,4-20,,2-5,,1,,88,88,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,validation_20251020_2235,openai,gpt-5-mini-2025-08-07,think-low,cnf2_con_hornonly/validation_20251020_2235/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,272,272,0,87,4-20,,2-5,,1,,87,87,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_hornonly,validation_20251020_2235,openai,gpt-5-nano-2025-08-07,nothink,cnf2_con_hornonly/validation_20251020_2235/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,cnf2_con_hornonly/validation_20251020_2235/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,272,272,0,243,4-20,,2-5,,1,,87,87,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_hornonly.yaml
cnf2_con_mixed,config_test,anthropic,claude-haiku-4-5-20251001,nothink,cnf2_con_mixed/config_test/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,cnf2_con_mixed/config_test/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_mixed.yaml
cnf2_con_mixed,config_test,anthropic,claude-haiku-4-5-20251001,think-low,cnf2_con_mixed/config_test/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,cnf2_con_mixed/config_test/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_mixed.yaml
cnf2_con_mixed,config_test,anthropic,claude-opus-4-1-20250805,think-med,cnf2_con_mixed/config_test/anthropic/claude-opus-4-1-20250805/think-med/results.jsonl,cnf2_con_mixed/config_test/anthropic/claude-opus-4-1-20250805/think-med/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_mixed.yaml
cnf2_con_mixed,config_test,anthropic,claude-sonnet-4-5-20250929,think-high,cnf2_con_mixed/config_test/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,cnf2_con_mixed/config_test/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_mixed.yaml
cnf2_con_mixed,config_test,google,gemini-2.5-flash-lite,nothink,cnf2_con_mixed/config_test/google/gemini-2.5-flash-lite/nothink/results.jsonl,cnf2_con_mixed/config_test/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_mixed.yaml
cnf2_con_mixed,config_test,google,gemini-2.5-flash-lite,think-low,cnf2_con_mixed/config_test/google/gemini-2.5-flash-lite/think-low/results.jsonl,cnf2_con_mixed/config_test/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_mixed.yaml
cnf2_con_mixed,config_test,google,gemini-2.5-flash,think-med,cnf2_con_mixed/config_test/google/gemini-2.5-flash/think-med/results.jsonl,cnf2_con_mixed/config_test/google/gemini-2.5-flash/think-med/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_mixed.yaml
cnf2_con_mixed,config_test,google,gemini-2.5-pro,think-high,cnf2_con_mixed/config_test/google/gemini-2.5-pro/think-high/results.jsonl,cnf2_con_mixed/config_test/google/gemini-2.5-pro/think-high/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_mixed.yaml
cnf2_con_mixed,config_test,openai,gpt-5-2025-08-07,think-medium,cnf2_con_mixed/config_test/openai/gpt-5-2025-08-07/think-medium/results.jsonl,cnf2_con_mixed/config_test/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_mixed.yaml
cnf2_con_mixed,config_test,openai,gpt-5-mini-2025-08-07,think-low,cnf2_con_mixed/config_test/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,cnf2_con_mixed/config_test/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_mixed.yaml
cnf2_con_mixed,config_test,openai,gpt-5-nano-2025-08-07,nothink,cnf2_con_mixed/config_test/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,cnf2_con_mixed/config_test/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,3,3,0,2,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_mixed.yaml
cnf2_con_mixed,config_test,openai,gpt-5-pro-2025-10-06,think-high,cnf2_con_mixed/config_test/openai/gpt-5-pro-2025-10-06/think-high/results.jsonl,cnf2_con_mixed/config_test/openai/gpt-5-pro-2025-10-06/think-high/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_mixed.yaml
cnf2_con_mixed,final_validation_test,anthropic,claude-haiku-4-5-20251001,nothink,cnf2_con_mixed/final_validation_test/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,cnf2_con_mixed/final_validation_test/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_mixed.yaml
cnf2_con_mixed,final_validation_test,anthropic,claude-haiku-4-5-20251001,think-low,cnf2_con_mixed/final_validation_test/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,cnf2_con_mixed/final_validation_test/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_mixed.yaml
cnf2_con_mixed,final_validation_test,anthropic,claude-opus-4-1-20250805,think-med,cnf2_con_mixed/final_validation_test/anthropic/claude-opus-4-1-20250805/think-med/results.jsonl,cnf2_con_mixed/final_validation_test/anthropic/claude-opus-4-1-20250805/think-med/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_mixed.yaml
cnf2_con_mixed,final_validation_test,anthropic,claude-sonnet-4-5-20250929,think-high,cnf2_con_mixed/final_validation_test/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,cnf2_con_mixed/final_validation_test/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_mixed.yaml
cnf2_con_mixed,final_validation_test,google,gemini-2.5-flash-lite,nothink,cnf2_con_mixed/final_validation_test/google/gemini-2.5-flash-lite/nothink/results.jsonl,cnf2_con_mixed/final_validation_test/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_mixed.yaml
cnf2_con_mixed,final_validation_test,google,gemini-2.5-flash-lite,think-low,cnf2_con_mixed/final_validation_test/google/gemini-2.5-flash-lite/think-low/results.jsonl,cnf2_con_mixed/final_validation_test/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_mixed.yaml
cnf2_con_mixed,final_validation_test,google,gemini-2.5-flash,think-med,cnf2_con_mixed/final_validation_test/google/gemini-2.5-flash/think-med/results.jsonl,cnf2_con_mixed/final_validation_test/google/gemini-2.5-flash/think-med/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_mixed.yaml
cnf2_con_mixed,final_validation_test,google,gemini-2.5-pro,think-high,cnf2_con_mixed/final_validation_test/google/gemini-2.5-pro/think-high/results.jsonl,cnf2_con_mixed/final_validation_test/google/gemini-2.5-pro/think-high/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_mixed.yaml
cnf2_con_mixed,final_validation_test,openai,gpt-5-2025-08-07,think-medium,cnf2_con_mixed/final_validation_test/openai/gpt-5-2025-08-07/think-medium/results.jsonl,cnf2_con_mixed/final_validation_test/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf2_con_mixed.yaml
